Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2008-02-02,Reading,Bolton,0.0,2.0,A,74,75,-1,24.0,22.0,55.0,5.0,0.4210526315789473,30.0,50.0,-20.0,0.25,24.0,22.0,56.0,-5.0,0.4210526315789473,24.0,34.0,-10.0,0.2083333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-1.0,10.0,0.0,0.0416666666666666,-10.0,0.6666666666666666,0.3333333333333333
2008-02-02,Tottenham,Man United,1.0,1.0,D,78,83,-5,24.0,28.0,60.0,3.0,0.4473684210526316,44.0,40.0,4.0,0.2916666666666667,24.0,57.0,89.0,56.0,0.7368421052631579,48.0,11.0,37.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.8,-29.0,-29.0,-53.0,-0.2894736842105262,-0.4583333333333333,-33.0,0.10344827586206896,0.7586206896551724
2008-02-02,Wigan,West Ham,1.0,0.0,H,72,76,-4,24.0,20.0,38.0,-22.0,0.2631578947368421,23.0,40.0,-17.0,0.2083333333333333,23.0,36.0,41.0,-24.0,0.3157894736842105,29.0,21.0,8.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-16.0,-3.0,2.0,-0.0526315789473684,-0.2264492753623188,-25.0,0.4,0.4
2008-02-03,Fulham,Aston Villa,2.0,1.0,H,74,75,-1,24.0,16.0,39.0,-22.0,0.2105263157894736,23.0,42.0,-19.0,0.0833333333333333,24.0,41.0,50.0,2.0,0.2894736842105263,43.0,31.0,12.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-25.0,-11.0,-24.0,-0.0789473684210527,-0.375,-31.0,0.07692307692307693,0.46153846153846156
2008-02-03,Newcastle,Middlesbrough,1.0,1.0,D,77,75,2,24.0,27.0,43.0,-9.0,0.2894736842105263,27.0,42.0,-15.0,0.2916666666666667,24.0,25.0,46.0,-5.0,0.3157894736842105,21.0,37.0,-16.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,-3.0,-4.0,-0.0263157894736841,0.0416666666666666,1.0,0.5238095238095238,0.09523809523809523
2008-02-09,Aston Villa,Newcastle,4.0,1.0,H,75,77,-2,25.0,41.0,50.0,2.0,0.2894736842105263,44.0,33.0,11.0,0.44,25.0,28.0,43.0,-9.0,0.2894736842105263,28.0,43.0,-15.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,13.0,7.0,11.0,0.0,0.1599999999999999,26.0,0.1724137931034483,0.5172413793103449
2008-02-09,Bolton,Portsmouth,0.0,1.0,A,75,76,-1,25.0,25.0,56.0,-5.0,0.4210526315789473,26.0,34.0,-8.0,0.24,25.0,38.0,54.0,3.0,0.3684210526315789,35.0,26.0,9.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,-13.0,2.0,-8.0,0.0526315789473683,-0.16,-17.0,0.4444444444444444,0.3333333333333333
2008-02-09,Derby,Tottenham,0.0,3.0,A,69,78,-9,25.0,9.0,-1.0,-1.0,0.0,13.0,52.0,-39.0,0.04,25.0,29.0,60.0,3.0,0.4473684210526316,45.0,41.0,4.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-20.0,-61.0,-4.0,-0.4473684210526316,-0.24,-43.0,0.3076923076923077,0.46153846153846156
2008-02-09,Everton,Reading,1.0,0.0,H,76,74,2,25.0,44.0,58.0,16.0,0.3947368421052631,40.0,23.0,17.0,0.52,25.0,22.0,55.0,5.0,0.4210526315789473,30.0,52.0,-22.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,22.0,3.0,11.0,-0.0263157894736841,0.28,39.0,0.3333333333333333,0.3333333333333333
2008-02-09,Middlesbrough,Fulham,1.0,0.0,H,75,74,1,25.0,26.0,46.0,-5.0,0.3157894736842105,22.0,38.0,-16.0,0.24,25.0,19.0,39.0,-22.0,0.2105263157894736,25.0,43.0,-18.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,7.0,17.0,0.1052631578947369,0.12,2.0,0.5454545454545454,0.36363636363636365
2008-02-09,Sunderland,Wigan,2.0,0.0,H,71,72,-1,25.0,23.0,-1.0,-1.0,0.0,24.0,45.0,-21.0,0.24,25.0,23.0,38.0,-22.0,0.2631578947368421,24.0,40.0,-16.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,-39.0,21.0,-0.2631578947368421,0.0,-5.0,0.0,1.0
2008-02-09,West Ham,Birmingham,1.0,1.0,D,76,72,4,24.0,36.0,41.0,-24.0,0.3157894736842105,29.0,22.0,7.0,0.4166666666666667,25.0,21.0,-1.0,-1.0,0.0,24.0,37.0,-13.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,15.0,42.0,-23.0,0.3157894736842105,0.2166666666666666,20.0,0.6,0.2
2008-02-10,Chelsea,Liverpool,0.0,0.0,D,83,81,2,25.0,54.0,83.0,40.0,0.631578947368421,38.0,17.0,21.0,0.64,24.0,43.0,68.0,30.0,0.5263157894736842,40.0,17.0,23.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,11.0,15.0,10.0,0.1052631578947368,0.1816666666666667,-2.0,0.4827586206896552,0.3448275862068966
2008-02-10,Man United,Man City,1.0,2.0,A,83,75,8,25.0,58.0,89.0,56.0,0.7368421052631579,49.0,12.0,37.0,0.72,25.0,41.0,42.0,-15.0,0.2894736842105263,32.0,28.0,4.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,17.0,47.0,71.0,0.4473684210526315,0.2799999999999999,33.0,0.5789473684210527,0.21052631578947367
2008-02-11,Arsenal,Blackburn,2.0,0.0,H,80,76,4,25.0,60.0,68.0,28.0,0.5,52.0,18.0,34.0,0.72,25.0,39.0,52.0,-2.0,0.3947368421052631,32.0,31.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,21.0,16.0,30.0,0.1052631578947368,0.3199999999999999,33.0,0.52,0.2
2008-02-23,Birmingham,Arsenal,2.0,2.0,D,72,80,-8,26.0,22.0,-1.0,-1.0,0.0,25.0,38.0,-13.0,0.1923076923076923,26.0,63.0,68.0,28.0,0.5,54.0,18.0,36.0,0.7307692307692307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,-41.0,-69.0,-29.0,-0.5,-0.5384615384615384,-49.0,0.1111111111111111,0.6666666666666666
2008-02-23,Fulham,West Ham,0.0,1.0,A,74,76,-2,26.0,19.0,39.0,-22.0,0.2105263157894736,25.0,44.0,-19.0,0.1153846153846153,25.0,37.0,41.0,-24.0,0.3157894736842105,30.0,23.0,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-18.0,-2.0,2.0,-0.1052631578947369,-0.2846153846153846,-26.0,0.1111111111111111,0.5555555555555556
2008-02-23,Liverpool,Middlesbrough,3.0,2.0,H,81,75,6,25.0,44.0,68.0,30.0,0.5263157894736842,40.0,17.0,23.0,0.44,26.0,29.0,46.0,-5.0,0.3157894736842105,23.0,38.0,-15.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,15.0,22.0,35.0,0.2105263157894736,0.1707692307692307,38.0,0.42857142857142855,0.19047619047619047
2008-02-23,Newcastle,Man United,1.0,5.0,A,77,83,-6,26.0,28.0,43.0,-9.0,0.2894736842105263,29.0,47.0,-18.0,0.2692307692307692,26.0,58.0,89.0,56.0,0.7368421052631579,50.0,14.0,36.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-30.0,-46.0,-65.0,-0.4473684210526315,-0.4230769230769231,-54.0,0.10344827586206896,0.5862068965517241
2008-02-23,Portsmouth,Sunderland,1.0,0.0,H,76,71,5,26.0,41.0,54.0,3.0,0.3684210526315789,36.0,26.0,10.0,0.4230769230769231,26.0,26.0,-1.0,-1.0,0.0,26.0,45.0,-19.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,15.0,55.0,4.0,0.3684210526315789,0.1538461538461538,29.0,0.6666666666666666,0.3333333333333333
2008-02-23,Wigan,Derby,2.0,0.0,H,72,69,3,26.0,23.0,38.0,-22.0,0.2631578947368421,24.0,42.0,-18.0,0.2307692307692307,26.0,9.0,-1.0,-1.0,0.0,13.0,55.0,-42.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,14.0,39.0,-21.0,0.2631578947368421,0.1923076923076923,24.0,1.0,0.0
2008-02-24,Blackburn,Bolton,4.0,1.0,H,76,75,1,26.0,39.0,52.0,-2.0,0.3947368421052631,32.0,33.0,-1.0,0.3846153846153846,26.0,25.0,56.0,-5.0,0.4210526315789473,26.0,35.0,-9.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,14.0,-4.0,3.0,-0.0263157894736841,0.1538461538461538,8.0,0.29411764705882354,0.29411764705882354
2008-02-24,Reading,Aston Villa,1.0,2.0,A,74,75,-1,26.0,22.0,55.0,5.0,0.4210526315789473,30.0,53.0,-23.0,0.2307692307692307,26.0,44.0,50.0,2.0,0.2894736842105263,48.0,34.0,14.0,0.4615384615384615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,-22.0,5.0,3.0,0.1315789473684209,-0.2307692307692307,-37.0,0.3333333333333333,0.6666666666666666
2008-02-25,Man City,Everton,0.0,2.0,A,75,76,-1,26.0,44.0,42.0,-15.0,0.2894736842105263,34.0,29.0,5.0,0.4615384615384615,26.0,47.0,58.0,16.0,0.3947368421052631,41.0,23.0,18.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-3.0,-16.0,-31.0,-0.1052631578947367,-0.0769230769230768,-13.0,0.3684210526315789,0.42105263157894735
2008-03-01,Arsenal,Aston Villa,1.0,1.0,D,80,75,5,27.0,64.0,68.0,28.0,0.5,56.0,20.0,36.0,0.7037037037037037,27.0,47.0,50.0,2.0,0.2894736842105263,50.0,35.0,15.0,0.4814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,17.0,18.0,26.0,0.2105263157894736,0.2222222222222222,21.0,0.5517241379310345,0.10344827586206896
2008-03-01,Birmingham,Tottenham,4.0,1.0,H,72,78,-6,27.0,23.0,-1.0,-1.0,0.0,27.0,40.0,-13.0,0.1851851851851851,26.0,32.0,60.0,3.0,0.4473684210526316,48.0,41.0,7.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-9.0,-61.0,-4.0,-0.4473684210526316,-0.1225071225071225,-20.0,0.2222222222222222,0.5555555555555556
2008-03-01,Derby,Sunderland,0.0,0.0,D,69,71,-2,27.0,9.0,-1.0,-1.0,0.0,13.0,57.0,-44.0,0.037037037037037,27.0,26.0,-1.0,-1.0,0.0,26.0,46.0,-20.0,0.2592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-17.0,0.0,0.0,0.0,-0.2222222222222222,-24.0,0.2222222222222222,0.5555555555555556
2008-03-01,Fulham,Man United,0.0,3.0,A,74,83,-9,27.0,19.0,39.0,-22.0,0.2105263157894736,25.0,45.0,-20.0,0.1111111111111111,27.0,61.0,89.0,56.0,0.7368421052631579,55.0,15.0,40.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-42.0,-50.0,-78.0,-0.5263157894736843,-0.5925925925925926,-60.0,0.07692307692307693,0.6923076923076923
2008-03-01,Man City,Wigan,0.0,0.0,D,75,72,3,27.0,44.0,42.0,-15.0,0.2894736842105263,34.0,31.0,3.0,0.4444444444444444,27.0,26.0,38.0,-22.0,0.2631578947368421,26.0,42.0,-16.0,0.2592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,18.0,4.0,7.0,0.0263157894736842,0.1851851851851851,19.0,0.0,0.8
2008-03-01,Middlesbrough,Reading,0.0,1.0,A,75,74,1,27.0,29.0,46.0,-5.0,0.3157894736842105,25.0,41.0,-16.0,0.2592592592592592,27.0,22.0,55.0,5.0,0.4210526315789473,31.0,55.0,-24.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,7.0,-9.0,-10.0,-0.1052631578947367,0.037037037037037,8.0,0.3333333333333333,0.3333333333333333
2008-03-01,Newcastle,Blackburn,0.0,1.0,A,77,76,1,27.0,28.0,43.0,-9.0,0.2894736842105263,30.0,52.0,-22.0,0.2592592592592592,27.0,42.0,52.0,-2.0,0.3947368421052631,36.0,34.0,2.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-14.0,-9.0,-7.0,-0.1052631578947367,-0.1481481481481481,-24.0,0.28,0.4
2008-03-01,West Ham,Chelsea,0.0,4.0,A,76,83,-7,26.0,40.0,41.0,-24.0,0.3157894736842105,31.0,23.0,8.0,0.4230769230769231,26.0,55.0,83.0,40.0,0.631578947368421,38.0,17.0,21.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,-15.0,-42.0,-64.0,-0.3157894736842105,-0.1923076923076923,-13.0,0.36,0.52
2008-03-02,Bolton,Liverpool,1.0,3.0,A,75,81,-6,27.0,25.0,56.0,-5.0,0.4210526315789473,27.0,39.0,-12.0,0.2222222222222222,26.0,47.0,68.0,30.0,0.5263157894736842,43.0,19.0,24.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-22.0,-12.0,-35.0,-0.1052631578947368,-0.2393162393162393,-36.0,0.17647058823529413,0.5882352941176471
2008-03-02,Everton,Portsmouth,3.0,1.0,H,76,76,0,27.0,50.0,58.0,16.0,0.3947368421052631,43.0,23.0,20.0,0.5555555555555556,27.0,44.0,54.0,3.0,0.3684210526315789,37.0,26.0,11.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,6.0,4.0,13.0,0.0263157894736841,0.1111111111111111,9.0,0.6666666666666666,0.2222222222222222
2008-03-05,Liverpool,West Ham,4.0,0.0,H,81,76,5,27.0,50.0,68.0,30.0,0.5263157894736842,46.0,20.0,26.0,0.4814814814814814,27.0,40.0,41.0,-24.0,0.3157894736842105,31.0,27.0,4.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,10.0,27.0,54.0,0.2105263157894736,0.074074074074074,22.0,0.56,0.2
2008-03-08,Blackburn,Fulham,1.0,1.0,D,76,74,2,28.0,45.0,52.0,-2.0,0.3947368421052631,37.0,34.0,3.0,0.4285714285714285,28.0,19.0,39.0,-22.0,0.2105263157894736,25.0,48.0,-23.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,26.0,13.0,20.0,0.1842105263157895,0.3214285714285714,26.0,0.5384615384615384,0.3076923076923077
2008-03-08,Liverpool,Newcastle,3.0,0.0,H,81,77,4,28.0,53.0,68.0,30.0,0.5263157894736842,50.0,20.0,30.0,0.5,28.0,28.0,43.0,-9.0,0.2894736842105263,30.0,53.0,-23.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,25.0,25.0,39.0,0.2368421052631578,0.25,53.0,0.5517241379310345,0.2413793103448276
2008-03-08,Reading,Man City,2.0,0.0,H,74,75,-1,28.0,25.0,55.0,5.0,0.4210526315789473,32.0,55.0,-23.0,0.25,28.0,45.0,42.0,-15.0,0.2894736842105263,34.0,31.0,3.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-20.0,13.0,20.0,0.1315789473684209,-0.1785714285714285,-26.0,0.6666666666666666,0.3333333333333333
2008-03-09,Sunderland,Everton,0.0,1.0,A,71,76,-5,28.0,27.0,-1.0,-1.0,0.0,26.0,46.0,-20.0,0.25,28.0,53.0,58.0,16.0,0.3947368421052631,46.0,24.0,22.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,-26.0,-59.0,-17.0,-0.3947368421052631,-0.3214285714285714,-42.0,0.38461538461538464,0.46153846153846156
2008-03-09,Tottenham,West Ham,4.0,0.0,H,78,76,2,27.0,32.0,60.0,3.0,0.4473684210526316,49.0,45.0,4.0,0.2962962962962963,28.0,40.0,41.0,-24.0,0.3157894736842105,31.0,31.0,0.0,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,-8.0,19.0,27.0,0.131578947368421,-0.0965608465608465,4.0,0.4,0.36
2008-03-09,Wigan,Arsenal,0.0,0.0,D,72,80,-8,28.0,27.0,38.0,-22.0,0.2631578947368421,26.0,42.0,-16.0,0.25,28.0,65.0,68.0,28.0,0.5,57.0,21.0,36.0,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,-38.0,-30.0,-50.0,-0.2368421052631579,-0.4285714285714286,-52.0,0.0,1.0
2008-03-12,Aston Villa,Middlesbrough,1.0,1.0,D,75,75,0,28.0,48.0,50.0,2.0,0.2894736842105263,51.0,36.0,15.0,0.4642857142857143,28.0,29.0,46.0,-5.0,0.3157894736842105,25.0,42.0,-17.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,19.0,4.0,7.0,-0.0263157894736841,0.2142857142857143,32.0,0.47619047619047616,0.23809523809523808
2008-03-12,Chelsea,Derby,6.0,1.0,H,83,69,14,27.0,58.0,83.0,40.0,0.631578947368421,42.0,17.0,25.0,0.6296296296296297,28.0,10.0,-1.0,-1.0,0.0,13.0,57.0,-44.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,48.0,84.0,41.0,0.631578947368421,0.593915343915344,69.0,0.6923076923076923,0.15384615384615385
2008-03-12,Portsmouth,Birmingham,4.0,2.0,H,76,72,4,28.0,44.0,54.0,3.0,0.3684210526315789,38.0,29.0,9.0,0.4285714285714285,28.0,26.0,-1.0,-1.0,0.0,31.0,41.0,-10.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,18.0,55.0,4.0,0.3684210526315789,0.2142857142857142,19.0,0.2857142857142857,0.2857142857142857
2008-03-15,Arsenal,Middlesbrough,1.0,1.0,D,80,75,5,29.0,66.0,68.0,28.0,0.5,57.0,21.0,36.0,0.6551724137931034,29.0,30.0,46.0,-5.0,0.3157894736842105,26.0,43.0,-17.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,36.0,22.0,33.0,0.1842105263157895,0.4137931034482758,53.0,0.6190476190476191,0.19047619047619047
2008-03-15,Derby,Man United,0.0,1.0,A,69,83,-14,29.0,10.0,-1.0,-1.0,0.0,14.0,63.0,-49.0,0.0344827586206896,28.0,64.0,89.0,56.0,0.7368421052631579,58.0,15.0,43.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-54.0,-90.0,-57.0,-0.7368421052631579,-0.6798029556650247,-92.0,0.15384615384615385,0.5384615384615384
2008-03-15,Liverpool,Reading,2.0,1.0,H,81,74,7,29.0,56.0,68.0,30.0,0.5263157894736842,53.0,20.0,33.0,0.5172413793103449,29.0,28.0,55.0,5.0,0.4210526315789473,34.0,55.0,-21.0,0.2758620689655172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,28.0,13.0,25.0,0.1052631578947368,0.2413793103448276,54.0,0.6666666666666666,0.3333333333333333
2008-03-15,Portsmouth,Aston Villa,2.0,0.0,H,76,75,1,29.0,47.0,54.0,3.0,0.3684210526315789,42.0,31.0,11.0,0.4482758620689655,29.0,49.0,50.0,2.0,0.2894736842105263,52.0,37.0,15.0,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,-2.0,4.0,1.0,0.0789473684210526,0.0,-4.0,0.2222222222222222,0.4444444444444444
2008-03-15,Sunderland,Chelsea,0.0,1.0,A,71,83,-12,29.0,27.0,-1.0,-1.0,0.0,26.0,47.0,-21.0,0.2413793103448276,28.0,61.0,83.0,40.0,0.631578947368421,48.0,18.0,30.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-34.0,-84.0,-41.0,-0.631578947368421,-0.4014778325123153,-51.0,0.3076923076923077,0.6153846153846154
2008-03-15,West Ham,Blackburn,2.0,1.0,H,76,76,0,29.0,40.0,41.0,-24.0,0.3157894736842105,31.0,35.0,-4.0,0.3793103448275862,29.0,46.0,52.0,-2.0,0.3947368421052631,38.0,35.0,3.0,0.4137931034482758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-6.0,-11.0,-22.0,-0.0789473684210526,-0.0344827586206896,-7.0,0.5238095238095238,0.38095238095238093
2008-03-16,Fulham,Everton,1.0,0.0,H,74,76,-2,29.0,20.0,39.0,-22.0,0.2105263157894736,26.0,49.0,-23.0,0.1034482758620689,29.0,56.0,58.0,16.0,0.3947368421052631,47.0,24.0,23.0,0.5862068965517241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.8,-36.0,-19.0,-38.0,-0.1842105263157895,-0.4827586206896551,-46.0,0.46153846153846156,0.5384615384615384
2008-03-16,Man City,Tottenham,2.0,1.0,H,75,78,-3,29.0,45.0,42.0,-15.0,0.2894736842105263,34.0,33.0,1.0,0.4137931034482758,28.0,35.0,60.0,3.0,0.4473684210526316,53.0,45.0,8.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,10.0,-18.0,-18.0,-0.1578947368421052,0.0923645320197044,-7.0,0.10526315789473684,0.6842105263157895
2008-03-16,Wigan,Bolton,1.0,0.0,H,72,75,-3,29.0,28.0,38.0,-22.0,0.2631578947368421,26.0,42.0,-16.0,0.2413793103448276,28.0,25.0,56.0,-5.0,0.4210526315789473,28.0,42.0,-14.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,3.0,-18.0,-17.0,-0.1578947368421052,0.0270935960591133,-2.0,0.4,0.4
2008-03-17,Birmingham,Newcastle,1.0,1.0,D,72,77,-5,29.0,26.0,-1.0,-1.0,0.0,33.0,45.0,-12.0,0.2068965517241379,29.0,28.0,43.0,-9.0,0.2894736842105263,30.0,56.0,-26.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,-2.0,-44.0,8.0,-0.2894736842105263,-0.0344827586206896,14.0,0.1111111111111111,0.5555555555555556
2008-03-19,Man United,Bolton,2.0,0.0,H,83,75,8,29.0,67.0,89.0,56.0,0.7368421052631579,59.0,15.0,44.0,0.7241379310344828,29.0,25.0,56.0,-5.0,0.4210526315789473,28.0,43.0,-15.0,0.2068965517241379,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.2,42.0,33.0,61.0,0.3157894736842105,0.5172413793103449,59.0,0.5882352941176471,0.17647058823529413
2008-03-19,Tottenham,Chelsea,4.0,4.0,D,78,83,-5,29.0,35.0,60.0,3.0,0.4473684210526316,54.0,47.0,7.0,0.3103448275862069,29.0,64.0,83.0,40.0,0.631578947368421,49.0,18.0,31.0,0.6551724137931034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,-29.0,-23.0,-37.0,-0.1842105263157894,-0.3448275862068965,-24.0,0.034482758620689655,0.6551724137931034
2008-03-22,Aston Villa,Sunderland,0.0,1.0,A,75,71,4,30.0,49.0,50.0,2.0,0.2894736842105263,52.0,39.0,13.0,0.4333333333333333,30.0,27.0,-1.0,-1.0,0.0,26.0,48.0,-22.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,22.0,51.0,3.0,0.2894736842105263,0.2,35.0,0.3076923076923077,0.23076923076923078
2008-03-22,Blackburn,Wigan,3.0,1.0,H,76,72,4,30.0,46.0,52.0,-2.0,0.3947368421052631,39.0,37.0,2.0,0.4,30.0,31.0,38.0,-22.0,0.2631578947368421,27.0,42.0,-15.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,15.0,14.0,20.0,0.131578947368421,0.1333333333333333,17.0,0.6,0.2
2008-03-22,Bolton,Man City,0.0,0.0,D,75,75,0,30.0,25.0,56.0,-5.0,0.4210526315789473,28.0,45.0,-17.0,0.2,30.0,48.0,42.0,-15.0,0.2894736842105263,36.0,34.0,2.0,0.4333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,-23.0,14.0,10.0,0.1315789473684209,-0.2333333333333333,-19.0,0.38461538461538464,0.46153846153846156
2008-03-22,Everton,West Ham,1.0,1.0,D,76,76,0,30.0,56.0,58.0,16.0,0.3947368421052631,47.0,25.0,22.0,0.5666666666666667,30.0,43.0,41.0,-24.0,0.3157894736842105,33.0,36.0,-3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,13.0,17.0,40.0,0.0789473684210526,0.1666666666666666,25.0,0.52,0.24
2008-03-22,Middlesbrough,Derby,1.0,0.0,H,75,69,6,30.0,31.0,46.0,-5.0,0.3157894736842105,27.0,44.0,-17.0,0.2333333333333333,30.0,10.0,-1.0,-1.0,0.0,14.0,64.0,-50.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,21.0,47.0,-4.0,0.3157894736842105,0.2,33.0,0.5454545454545454,0.2727272727272727
2008-03-22,Newcastle,Fulham,2.0,0.0,H,77,74,3,30.0,29.0,43.0,-9.0,0.2894736842105263,31.0,57.0,-26.0,0.2333333333333333,30.0,23.0,39.0,-22.0,0.2105263157894736,27.0,49.0,-22.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,4.0,13.0,0.0789473684210527,0.1,-4.0,0.38461538461538464,0.46153846153846156
2008-03-22,Reading,Birmingham,2.0,1.0,H,74,72,2,30.0,28.0,55.0,5.0,0.4210526315789473,35.0,57.0,-22.0,0.2666666666666666,30.0,27.0,-1.0,-1.0,0.0,34.0,46.0,-12.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,56.0,6.0,0.4210526315789473,0.0666666666666666,-10.0,0.0,0.0
